,zip,Latitude,Longitude,Mapped Location,geometry,latlong,Date,Is Violation,Cluster Name,Facility Type,# Cases,Is Cluster
84443,37216.0,36.20410029999999,-86.7377976,"(36.2041003, -86.7377976)",POINT (-86.73779759999999 36.20410029999999),"[36.20410029999999, -86.7377976]",2020-08-11,1.0,0,0,0.0,0.0
84798,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-09,1.0,0,0,0.0,0.0
86731,37216.0,36.2043859,-86.72479940000001,"(36.2043859, -86.7247994)",POINT (-86.72479940000001 36.2043859),"[36.2043859, -86.72479940000001]",2020-07-10,1.0,0,0,0.0,0.0
89049,37216.0,36.2270715,-86.72582120000001,"(36.2270715, -86.7258212)",POINT (-86.72582120000001 36.2270715),"[36.2270715, -86.72582120000001]",2020-08-05,1.0,0,0,0.0,0.0
90326,37216.0,36.2124577,-86.73124859999999,"(36.2124577, -86.7312486)",POINT (-86.73124859999999 36.2124577),"[36.2124577, -86.73124859999999]",2020-05-28,1.0,0,0,0.0,0.0
91917,37216.0,36.2041,-86.73781,"(36.2041, -86.73781)",POINT (-86.73781 36.2041),"[36.2041, -86.73781]",2020-05-29,1.0,0,0,0.0,0.0
91935,37216.0,36.205642299999994,-86.73594020000002,"(36.2056423, -86.73594020000002)",POINT (-86.73594020000002 36.20564229999999),"[36.205642299999994, -86.73594020000002]",2020-06-14,1.0,0,0,0.0,0.0
92105,37216.0,36.20942861162664,-86.73415229999998,"(36.209428611626635, -86.73415229999999)",POINT (-86.73415229999998 36.20942861162664),"[36.20942861162664, -86.73415229999998]",2020-08-18,1.0,0,0,0.0,0.0
92302,37216.0,36.20759,-86.73513469999997,"(36.20759, -86.73513469999999)",POINT (-86.73513469999997 36.20759),"[36.20759, -86.73513469999997]",2020-08-17,1.0,0,0,0.0,0.0
93069,37216.0,36.2101188,-86.7324397,"(36.2101188, -86.7324397)",POINT (-86.7324397 36.2101188),"[36.2101188, -86.7324397]",2020-07-10,1.0,0,0,0.0,0.0
94772,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-05,1.0,0,0,0.0,0.0
95313,37216.0,36.204668299999994,-86.7236685,"(36.2046683, -86.7236685)",POINT (-86.7236685 36.20466829999999),"[36.204668299999994, -86.7236685]",2020-06-03,1.0,0,0,0.0,0.0
96483,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-09-03,1.0,0,0,0.0,0.0
97263,37216.0,36.2346071,-86.72751769999998,"(36.2346071, -86.72751769999999)",POINT (-86.72751769999998 36.2346071),"[36.2346071, -86.72751769999998]",2020-05-30,1.0,0,0,0.0,0.0
97551,37216.0,36.2101188,-86.7324397,"(36.2101188, -86.7324397)",POINT (-86.7324397 36.2101188),"[36.2101188, -86.7324397]",2020-07-28,1.0,0,0,0.0,0.0
98714,37216.0,36.20566856162503,-86.7359616,"(36.205668561625025, -86.7359616)",POINT (-86.7359616 36.20566856162503),"[36.20566856162503, -86.7359616]",2020-06-14,1.0,0,0,0.0,0.0
98869,37216.0,36.2345574,-86.72809170000001,"(36.2345574, -86.7280917)",POINT (-86.72809170000001 36.2345574),"[36.2345574, -86.72809170000001]",2020-07-10,1.0,0,0,0.0,0.0
98870,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-10,1.0,0,0,0.0,0.0
99212,37216.0,36.20335069999999,-86.7381209,"(36.20335069999999, -86.7381209)",POINT (-86.7381209 36.20335069999999),"[36.20335069999999, -86.7381209]",2020-06-08,1.0,0,0,0.0,0.0
99309,37216.0,36.2101188,-86.7324397,"(36.2101188, -86.7324397)",POINT (-86.7324397 36.2101188),"[36.2101188, -86.7324397]",2020-07-03,1.0,0,0,0.0,0.0
99857,37216.0,36.1968998,-86.74170389999998,"(36.1968998, -86.74170389999999)",POINT (-86.74170389999998 36.1968998),"[36.1968998, -86.74170389999998]",2020-06-15,1.0,0,0,0.0,0.0
100027,37216.0,36.2345574,-86.72809170000001,"(36.2345574, -86.7280917)",POINT (-86.72809170000001 36.2345574),"[36.2345574, -86.72809170000001]",2020-07-17,1.0,0,0,0.0,0.0
100254,37216.0,36.234438311637284,-86.72812029999999,"(36.23443831163729, -86.72812029999999)",POINT (-86.72812029999999 36.23443831163728),"[36.234438311637284, -86.72812029999999]",2020-07-06,1.0,0,0,0.0,0.0
100867,37216.0,36.210117700000005,-86.73243620000001,"(36.2101177, -86.7324362)",POINT (-86.73243620000001 36.2101177),"[36.210117700000005, -86.73243620000001]",2020-05-31,1.0,0,0,0.0,0.0
100964,37216.0,36.2038809,-86.73861140000001,"(36.2038809, -86.7386114)",POINT (-86.73861140000001 36.2038809),"[36.2038809, -86.73861140000001]",2020-08-17,1.0,0,0,0.0,0.0
101476,37216.0,36.209495800000006,-86.7336883,"(36.20949580000001, -86.7336883)",POINT (-86.7336883 36.20949580000001),"[36.209495800000006, -86.7336883]",2020-06-19,1.0,0,0,0.0,0.0
101841,37216.0,36.21659481162968,-86.72847209325407,"(36.216594811629676, -86.72847209325407)",POINT (-86.72847209325407 36.21659481162968),"[36.21659481162968, -86.72847209325407]",2020-06-16,1.0,0,0,0.0,0.0
102593,37216.0,36.21013821162696,-86.73243589999998,"(36.210138211626955, -86.73243589999998)",POINT (-86.73243589999998 36.21013821162696),"[36.21013821162696, -86.73243589999998]",2020-07-03,1.0,0,0,0.0,0.0
102933,37216.0,36.210116453104575,-86.73243943601847,"(36.21011645310457, -86.73243943601847)",POINT (-86.73243943601847 36.21011645310458),"[36.210116453104575, -86.73243943601847]",2020-06-11,1.0,0,0,0.0,0.0
103038,37216.0,36.23522164753447,-86.72783420066376,"(36.235221647534466, -86.72783420066376)",POINT (-86.72783420066376 36.23522164753447),"[36.23522164753447, -86.72783420066376]",2020-06-20,1.0,0,0,0.0,0.0
103368,37216.0,36.209495800000006,-86.7336883,"(36.20949580000001, -86.7336883)",POINT (-86.7336883 36.20949580000001),"[36.209495800000006, -86.7336883]",2020-06-19,1.0,0,0,0.0,0.0
103842,37216.0,36.209495800000006,-86.7336883,"(36.20949580000001, -86.7336883)",POINT (-86.7336883 36.20949580000001),"[36.209495800000006, -86.7336883]",2020-07-04,1.0,0,0,0.0,0.0
105397,37216.0,36.210117700000005,-86.73243620000001,"(36.2101177, -86.7324362)",POINT (-86.73243620000001 36.2101177),"[36.210117700000005, -86.73243620000001]",2020-06-15,1.0,0,0,0.0,0.0
107494,37216.0,36.234609999999996,-86.72752,"(36.23461, -86.72752)",POINT (-86.72752 36.23461),"[36.234609999999996, -86.72752]",2020-06-16,1.0,0,0,0.0,0.0
107595,37216.0,36.20333,-86.73813,"(36.20333, -86.73813)",POINT (-86.73813 36.20333),"[36.20333, -86.73813]",2020-07-06,1.0,0,0,0.0,0.0
107691,37216.0,36.210654611627156,-86.7332548,"(36.210654611627156, -86.7332548)",POINT (-86.7332548 36.21065461162716),"[36.210654611627156, -86.7332548]",2020-07-01,1.0,0,0,0.0,0.0
108214,37216.0,36.2166123116297,-86.72856869325409,"(36.2166123116297, -86.72856869325409)",POINT (-86.72856869325409 36.2166123116297),"[36.2166123116297, -86.72856869325409]",2020-06-30,1.0,0,0,0.0,0.0
109873,37216.0,36.2043859,-86.72479940000001,"(36.2043859, -86.7247994)",POINT (-86.72479940000001 36.2043859),"[36.2043859, -86.72479940000001]",2020-06-05,1.0,0,0,0.0,0.0
110197,37216.0,36.203925399999996,-86.73873420000001,"(36.2039254, -86.7387342)",POINT (-86.73873420000001 36.2039254),"[36.203925399999996, -86.73873420000001]",2020-08-04,1.0,0,0,0.0,0.0
110774,37216.0,36.22919,-86.72476999999999,"(36.22919, -86.72477)",POINT (-86.72476999999999 36.22919),"[36.22919, -86.72476999999999]",2020-05-11,1.0,0,0,0.0,0.0
111650,37216.0,36.2041,-86.73781,"(36.2041, -86.73781)",POINT (-86.73781 36.2041),"[36.2041, -86.73781]",2020-06-22,1.0,0,0,0.0,0.0
112521,37216.0,36.197674600000006,-86.7409788,"(36.1976746, -86.7409788)",POINT (-86.74097879999999 36.19767460000001),"[36.197674600000006, -86.7409788]",2020-06-26,1.0,0,0,0.0,0.0
113061,37216.0,36.20437106162449,-86.72481255,"(36.204371061624485, -86.72481255)",POINT (-86.72481255 36.20437106162449),"[36.20437106162449, -86.72481255]",2020-07-17,1.0,0,0,0.0,0.0
114160,37216.0,36.205642299999994,-86.73594020000002,"(36.2056423, -86.73594020000002)",POINT (-86.73594020000002 36.20564229999999),"[36.205642299999994, -86.73594020000002]",2020-06-25,1.0,0,0,0.0,0.0
114695,37216.0,36.19667140000001,-86.7422102,"(36.19667140000001, -86.7422102)",POINT (-86.7422102 36.19667140000001),"[36.19667140000001, -86.7422102]",2020-08-02,1.0,0,0,0.0,0.0
115313,37216.0,36.209495800000006,-86.7336883,"(36.20949580000001, -86.7336883)",POINT (-86.7336883 36.20949580000001),"[36.209495800000006, -86.7336883]",2020-06-26,1.0,0,0,0.0,0.0
115356,37216.0,36.211271861627395,-86.73210539325409,"(36.2112718616274, -86.73210539325409)",POINT (-86.73210539325409 36.2112718616274),"[36.211271861627395, -86.73210539325409]",2020-06-30,1.0,0,0,0.0,0.0
115650,37216.0,36.20942859999999,-86.73415229999999,"(36.20942859999999, -86.7341523)",POINT (-86.73415229999999 36.20942859999999),"[36.20942859999999, -86.73415229999999]",2020-06-26,1.0,0,0,0.0,0.0
117475,37216.0,36.19736151162152,-86.74155159999998,"(36.197361511621516, -86.74155159999998)",POINT (-86.74155159999998 36.19736151162152),"[36.19736151162152, -86.74155159999998]",2020-07-02,1.0,0,0,0.0,0.0
118396,37216.0,36.203590000000005,-86.73791999999999,"(36.20359, -86.73792)",POINT (-86.73791999999999 36.20359000000001),"[36.203590000000005, -86.73791999999999]",2020-06-30,1.0,0,0,0.0,0.0
118542,37216.0,36.21031181670738,-86.73183322922209,"(36.21031181670738, -86.7318332292221)",POINT (-86.73183322922209 36.21031181670738),"[36.21031181670738, -86.73183322922209]",2020-07-06,1.0,0,0,0.0,0.0
118799,37216.0,36.21012,-86.73244,"(36.21012, -86.73244)",POINT (-86.73244 36.21012),"[36.21012, -86.73244]",2020-07-07,1.0,0,0,0.0,0.0
118930,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-07,1.0,0,0,0.0,0.0
119030,37216.0,36.2101188,-86.7324397,"(36.2101188, -86.7324397)",POINT (-86.7324397 36.2101188),"[36.2101188, -86.7324397]",2020-07-02,1.0,0,0,0.0,0.0
119036,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-07,1.0,0,0,0.0,0.0
119350,37216.0,36.2101188,-86.7324397,"(36.2101188, -86.7324397)",POINT (-86.7324397 36.2101188),"[36.2101188, -86.7324397]",2020-08-07,1.0,0,0,0.0,0.0
119485,37216.0,36.21013821162696,-86.73243589999998,"(36.210138211626955, -86.73243589999998)",POINT (-86.73243589999998 36.21013821162696),"[36.21013821162696, -86.73243589999998]",2020-07-07,1.0,0,0,0.0,0.0
119645,37216.0,36.21026285917026,-86.73246086613159,"(36.210262859170264, -86.73246086613159)",POINT (-86.73246086613159 36.21026285917026),"[36.21026285917026, -86.73246086613159]",2020-07-07,1.0,0,0,0.0,0.0
119765,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-02,1.0,0,0,0.0,0.0
120405,37216.0,36.21065,-86.73325,"(36.21065, -86.73325)",POINT (-86.73325 36.21065),"[36.21065, -86.73325]",2020-07-02,1.0,0,0,0.0,0.0
120544,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-07,1.0,0,0,0.0,0.0
120589,37216.0,36.2083651,-86.73538169999998,"(36.2083651, -86.73538169999999)",POINT (-86.73538169999998 36.2083651),"[36.2083651, -86.73538169999998]",2020-08-08,1.0,0,0,0.0,0.0
121651,37216.0,36.203719948014864,-86.73795437420503,"(36.203719948014864, -86.73795437420503)",POINT (-86.73795437420503 36.20371994801486),"[36.203719948014864, -86.73795437420503]",2020-07-03,1.0,0,0,0.0,0.0
121745,37216.0,36.197081,-86.74155309999999,"(36.197081, -86.7415531)",POINT (-86.74155309999999 36.197081),"[36.197081, -86.74155309999999]",2020-09-08,1.0,0,0,0.0,0.0
122224,37216.0,36.2101188,-86.7324397,"(36.2101188, -86.7324397)",POINT (-86.7324397 36.2101188),"[36.2101188, -86.7324397]",2020-07-07,1.0,0,0,0.0,0.0
122394,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-07,1.0,0,0,0.0,0.0
122562,37216.0,36.21022666162696,-86.73244875,"(36.21022666162696, -86.73244875)",POINT (-86.73244875 36.21022666162696),"[36.21022666162696, -86.73244875]",2020-07-07,1.0,0,0,0.0,0.0
124593,37216.0,36.230965000000005,-86.72533539999998,"(36.230965, -86.72533539999999)",POINT (-86.72533539999998 36.230965),"[36.230965000000005, -86.72533539999998]",2020-07-08,1.0,0,0,0.0,0.0
125173,37216.0,36.20943,-86.73415,"(36.20943, -86.73415)",POINT (-86.73415 36.20943),"[36.20943, -86.73415]",2020-07-08,1.0,0,0,0.0,0.0
125359,37216.0,36.2035865,-86.73791820000001,"(36.2035865, -86.7379182)",POINT (-86.73791820000001 36.2035865),"[36.2035865, -86.73791820000001]",2020-07-07,1.0,0,0,0.0,0.0
125528,37216.0,36.210654611627156,-86.7332548,"(36.210654611627156, -86.7332548)",POINT (-86.7332548 36.21065461162716),"[36.210654611627156, -86.7332548]",2020-07-07,1.0,0,0,0.0,0.0
126150,37216.0,36.19667901622624,-86.74201062984291,"(36.196679016226234, -86.7420106298429)",POINT (-86.74201062984291 36.19667901622624),"[36.19667901622624, -86.74201062984291]",2020-07-30,1.0,0,0,0.0,0.0
126335,37216.0,36.209186100000004,-86.733595,"(36.2091861, -86.733595)",POINT (-86.73359499999999 36.2091861),"[36.209186100000004, -86.733595]",2020-07-21,1.0,0,0,0.0,0.0
126689,37216.0,36.209186100000004,-86.733595,"(36.2091861, -86.733595)",POINT (-86.73359499999999 36.2091861),"[36.209186100000004, -86.733595]",2020-07-18,1.0,0,0,0.0,0.0
126709,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-18,1.0,0,0,0.0,0.0
126895,37216.0,36.20389317240708,-86.7139221355319,"(36.20389317240708, -86.7139221355319)",POINT (-86.7139221355319 36.20389317240708),"[36.20389317240708, -86.7139221355319]",2020-07-18,1.0,0,0,0.0,0.0
126902,37216.0,36.20997779802392,-86.73233945259923,"(36.209977798023914, -86.73233945259923)",POINT (-86.73233945259923 36.20997779802392),"[36.20997779802392, -86.73233945259923]",2020-07-07,1.0,0,0,0.0,0.0
126927,37216.0,36.203890950523956,-86.71347538319073,"(36.20389095052395, -86.71347538319074)",POINT (-86.71347538319073 36.20389095052396),"[36.203890950523956, -86.71347538319073]",2020-07-18,1.0,0,0,0.0,0.0
127362,37216.0,36.21012,-86.73244,"(36.21012, -86.73244)",POINT (-86.73244 36.21012),"[36.21012, -86.73244]",2020-07-09,1.0,0,0,0.0,0.0
129352,37216.0,36.202067061623524,-86.73898414999998,"(36.20206706162352, -86.73898414999998)",POINT (-86.73898414999998 36.20206706162352),"[36.202067061623524, -86.73898414999998]",2020-08-24,1.0,0,0,0.0,0.0
129572,37216.0,36.19726624368171,-86.74153212457895,"(36.19726624368171, -86.74153212457895)",POINT (-86.74153212457895 36.19726624368171),"[36.19726624368171, -86.74153212457895]",2020-07-14,1.0,0,0,0.0,0.0
130443,37216.0,36.2020789,-86.7389944,"(36.2020789, -86.7389944)",POINT (-86.7389944 36.2020789),"[36.2020789, -86.7389944]",2020-08-24,1.0,0,0,0.0,0.0
130445,37216.0,36.2014898,-86.73900499999998,"(36.2014898, -86.73900499999999)",POINT (-86.73900499999998 36.2014898),"[36.2014898, -86.73900499999998]",2020-08-22,1.0,0,0,0.0,0.0
131702,37216.0,36.202980200000006,-86.73837189999998,"(36.2029802, -86.73837189999999)",POINT (-86.73837189999998 36.20298020000001),"[36.202980200000006, -86.73837189999998]",2020-07-19,1.0,0,0,0.0,0.0
132986,37216.0,36.2345574,-86.72809170000001,"(36.2345574, -86.7280917)",POINT (-86.72809170000001 36.2345574),"[36.2345574, -86.72809170000001]",2020-07-14,1.0,0,0,0.0,0.0
133255,37216.0,36.2345574,-86.72809170000001,"(36.2345574, -86.7280917)",POINT (-86.72809170000001 36.2345574),"[36.2345574, -86.72809170000001]",2020-07-14,1.0,0,0,0.0,0.0
133464,37216.0,36.209495800000006,-86.7336883,"(36.20949580000001, -86.7336883)",POINT (-86.7336883 36.20949580000001),"[36.209495800000006, -86.7336883]",2020-07-14,1.0,0,0,0.0,0.0
135461,37216.0,36.2020789,-86.7389944,"(36.2020789, -86.7389944)",POINT (-86.7389944 36.2020789),"[36.2020789, -86.7389944]",2020-07-15,1.0,0,0,0.0,0.0
135692,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)",POINT (-86.7332548 36.21065460000001),"[36.210654600000005, -86.7332548]",2020-07-15,1.0,0,0,0.0,0.0
136367,37216.0,36.210152666811155,-86.73182786480406,"(36.210152666811155, -86.73182786480407)",POINT (-86.73182786480406 36.21015266681115),"[36.210152666811155, -86.73182786480406]",2020-07-16,1.0,0,0,0.0,0.0
136701,37216.0,36.196966380528494,-86.74171862461891,"(36.19696638052849, -86.7417186246189)",POINT (-86.74171862461891 36.19696638052849),"[36.196966380528494, -86.74171862461891]",2020-07-14,1.0,0,0,0.0,0.0
138101,37216.0,36.204039941508974,-86.73781947460323,"(36.204039941508974, -86.73781947460324)",POINT (-86.73781947460323 36.20403994150897),"[36.204039941508974, -86.73781947460323]",2020-07-20,1.0,0,0,0.0,0.0
138935,37216.0,36.22212768281751,-86.72606931583105,"(36.22212768281751, -86.72606931583104)",POINT (-86.72606931583105 36.22212768281751),"[36.22212768281751, -86.72606931583105]",2020-07-20,1.0,0,0,0.0,0.0
139344,37216.0,36.23444,-86.72811999999999,"(36.23444, -86.72812)",POINT (-86.72811999999999 36.23444),"[36.23444, -86.72811999999999]",2020-07-20,1.0,0,0,0.0,0.0
151727,37216.0,36.21007309174164,-86.73158646599273,"(36.21007309174164, -86.73158646599273)",POINT (-86.73158646599273 36.21007309174164),"[36.21007309174164, -86.73158646599273]",2020-07-22,1.0,0,0,0.0,0.0
161096,37216.0,36.214485100000005,-86.7304975,"(36.2144851, -86.7304975)",POINT (-86.7304975 36.2144851),"[36.214485100000005, -86.7304975]",2020-09-09,1.0,0,0,0.0,0.0
164809,37216.0,36.20063511162292,-86.73943824999998,"(36.20063511162292, -86.73943824999999)",POINT (-86.73943824999998 36.20063511162292),"[36.20063511162292, -86.73943824999998]",2020-07-26,1.0,0,0,0.0,0.0
164818,37216.0,36.20066240749181,-86.73949331674379,"(36.20066240749181, -86.7394933167438)",POINT (-86.73949331674379 36.20066240749181),"[36.20066240749181, -86.73949331674379]",2020-07-27,1.0,0,0,0.0,0.0
164850,37216.0,36.2014898,-86.73900499999998,"(36.2014898, -86.73900499999999)",POINT (-86.73900499999998 36.2014898),"[36.2014898, -86.73900499999998]",2020-07-25,1.0,0,0,0.0,0.0
168547,37216.0,36.21135,-86.73357,"(36.21135, -86.73357)",POINT (-86.73357 36.21135),"[36.21135, -86.73357]",2020-09-14,1.0,0,0,0.0,0.0
169797,37216.0,36.19679,-86.7279,"(36.19679, -86.7279)",POINT (-86.72790000000001 36.19679),"[36.19679, -86.7279]",2020-04-05,1.0,0,0,0.0,0.0
175427,37216.0,36.21013821162693,-86.73243589999998,"(36.21013821162693, -86.73243589999998)",POINT (-86.73243589999998 36.21013821162693),"[36.21013821162693, -86.73243589999998]",2020-09-03,1.0,0,0,0.0,0.0
184794,37216.0,36.2345574,-86.72809170000001,"(36.2345574, -86.7280917)",POINT (-86.72809170000001 36.2345574),"[36.2345574, -86.72809170000001]",2020-08-14,1.0,0,0,0.0,0.0
186051,37216.0,36.211163494167415,-86.7323316447437,"(36.211163494167415, -86.73233164474368)",POINT (-86.7323316447437 36.21116349416742),"[36.211163494167415, -86.7323316447437]",2020-09-14,1.0,0,0,0.0,0.0
187596,37216.0,36.20393,-86.73873,"(36.20393, -86.73873)",POINT (-86.73873 36.20393),"[36.20393, -86.73873]",2020-08-14,1.0,0,0,0.0,0.0
187883,37216.0,36.234559999999995,-86.72809000000001,"(36.23456, -86.72809)",POINT (-86.72809000000001 36.23455999999999),"[36.234559999999995, -86.72809000000001]",2020-09-15,1.0,0,0,0.0,0.0
188179,37216.0,36.203823820721546,-86.73870197505386,"(36.203823820721546, -86.73870197505386)",POINT (-86.73870197505386 36.20382382072155),"[36.203823820721546, -86.73870197505386]",2020-08-03,1.0,0,0,0.0,0.0
188819,37216.0,36.20158151162337,-86.73902109325407,"(36.20158151162337, -86.73902109325408)",POINT (-86.73902109325407 36.20158151162337),"[36.20158151162337, -86.73902109325407]",2020-07-29,1.0,0,0,0.0,0.0
189499,37216.0,36.209495800000006,-86.7336883,"(36.20949580000001, -86.7336883)",POINT (-86.7336883 36.20949580000001),"[36.209495800000006, -86.7336883]",2020-07-29,1.0,0,0,0.0,0.0
190502,37216.0,36.209495800000006,-86.7336883,"(36.20949580000001, -86.7336883)",POINT (-86.7336883 36.20949580000001),"[36.209495800000006, -86.7336883]",2020-08-13,1.0,0,0,0.0,0.0
190503,37216.0,36.2095676616267,-86.73370439325409,"(36.2095676616267, -86.73370439325409)",POINT (-86.73370439325409 36.2095676616267),"[36.2095676616267, -86.73370439325409]",2020-08-13,1.0,0,0,0.0,0.0
